player_name,format,country,matches_played,batting_innings,not_outs,runs_scored,highest_score,batting_average,balls_faced,batting_strike_rate,hundreds,fifties,overs_bowled,wickets,bowling_average,economy_rate,bowling_strike_rate,label
D R Doshi,test,India,33,0,10,129,20,4.61,0,0.0,0,0,1553.7,114,30.72,2.25,81.77,Bowler
R Dravid,test,India,163,0,32,13265,270,52.64,31184,42.54,36,63,20.0,1,39.0,1.95,120.0,Batsman
S A Durani,test,India,29,0,2,1202,104,25.04,0,0.0,1,7,1074.3,75,35.43,2.47,85.95,All-Rounder
F M Engineer,test,India,46,0,3,2611,121,31.08,0,0.0,2,16,0.0,0,31.08,0.0,0.0,Batsman
C V Gadkari,test,India,6,0,4,129,50,21.5,0,0.0,0,1,17.0,0,0.0,2.65,0.0,Batsman
A D Gaekwad,test,India,40,0,4,1985,201,30.08,0,0.0,2,10,55.7,2,93.5,3.36,167.0,Batsman
D K Gaekwad,test,India,11,0,1,350,52,18.42,0,0.0,0,1,2.0,0,0.0,6.0,0.0,Batsman
G Gambhir,test,India,58,0,5,4154,206,41.96,8067,51.49,9,22,2.0,0,0.0,2.0,0.0,Batsman
S C Ganguly,test,India,113,0,17,7212,239,42.18,14070,51.26,16,35,519.5,32,52.53,3.24,97.41,Batsman
S M Gavaskar,test,India,125,0,16,10122,236,51.12,0,0.0,34,45,63.3,1,206.0,3.25,380.0,Batsman
K D Ghavri,test,India,39,0,14,913,86,21.23,0,0.0,0,2,1172.7,109,33.54,3.12,64.55,Bowler
J M Ghorpade,test,India,8,0,0,229,41,15.27,0,0.0,0,0,25.0,0,0.0,5.24,0.0,Batsman
Ghulam Ahmed,test,India,22,0,9,192,50,8.73,0,0.0,0,1,941.7,68,30.18,2.18,83.09,Bowler
C D Gopinath,test,India,8,0,1,242,50,22.0,0,0.0,0,1,8.0,1,11.0,1.38,48.0,Batsman
Gul Mahomed,test,India,8,0,0,166,34,11.07,0,0.0,0,0,12.8,2,12.0,1.87,38.5,Batsman
S P Gupte,test,India,36,0,13,183,21,6.31,0,0.0,0,0,1880.7,149,29.55,2.34,75.73,Bowler
Hanumant Singh,test,India,14,0,2,686,105,31.18,0,0.0,1,5,11.0,0,0.0,4.64,0.0,Batsman
Harbhajan Singh,test,India,103,0,23,2225,115,18.24,3432,64.83,2,9,4763.3,417,32.46,2.84,68.54,All-Rounder
V S Hazare,test,India,30,0,6,2192,164,47.65,0,0.0,7,9,473.3,20,61.0,2.58,142.0,Batsman
N D Hirwani,test,India,17,0,12,54,17,5.4,132,40.91,0,0,716.3,66,30.11,2.77,65.12,Bowler
S S Iyer*,test,India,14,0,2,811,105,36.86,1287,63.01,1,5,1.0,0,0.0,2.0,0.0,Batsman
A Jadeja,test,India,15,0,2,576,96,26.18,1463,39.37,0,4,0.0,0,26.18,0.0,0.0,Batsman
R A Jadeja*,test,India,89,0,26,4095,175,38.27,7389,55.42,6,28,3365.5,348,25.07,2.59,58.03,All-Rounder
W Jaffer,test,India,31,0,1,1944,212,34.11,4045,48.06,5,11,11.0,2,9.0,1.64,33.0,Batsman
M L Jaisimha,test,India,39,0,4,2056,129,30.69,0,0.0,3,12,349.5,9,92.11,2.37,233.0,Batsman
Y B K Jaiswal*,test,India,28,0,2,2511,214,49.24,3802,66.04,7,13,2.0,0,0.0,6.0,0.0,Batsman
P G Joshi,test,India,12,0,1,207,52,10.89,0,0.0,0,1,0.0,0,10.89,0.0,0.0,Batsman
S B Joshi,test,India,15,0,2,352,92,20.71,834,42.21,0,1,575.2,41,35.85,2.56,84.17,Bowler
D C Jurel*,test,India,9,0,2,459,125,35.31,823,55.77,1,1,0.0,0,35.31,0.0,0.0,Batsman
M Kaif,test,India,13,0,3,624,148,32.84,1548,40.31,1,3,3.0,0,0.0,1.33,0.0,Batsman
V G Kambli,test,India,17,0,1,1084,227,54.2,1823,59.46,4,3,0.0,0,54.2,0.0,0.0,Batsman
Kapil Dev,test,India,131,0,15,5248,163,31.05,0,0.0,8,27,4623.3,434,29.65,2.78,63.92,All-Rounder
K D Karthik,test,India,26,0,1,1025,129,25.0,2080,49.28,1,7,0.0,0,25.0,0.0,0.0,Batsman
M Kartik,test,India,8,0,1,88,43,9.78,231,38.1,0,0,322.0,24,34.17,2.55,80.5,Bowler
R B Kenny,test,India,5,0,1,245,62,27.22,0,0.0,0,3,0.0,0,27.22,0.0,0.0,Batsman
S N Khan*,test,India,6,0,1,371,150,37.1,495,74.95,1,3,1.0,0,0.0,6.0,0.0,Batsman
Z Khan,test,India,92,0,24,1230,75,11.94,2384,51.59,0,3,3130.8,311,32.95,3.27,60.4,All-Rounder
S M H Kirmani,test,India,88,0,22,2759,102,27.05,0,0.0,2,12,3.2,1,13.0,4.11,19.0,Batsman
H G Kischenchand,test,India,5,0,0,89,44,8.9,0,0.0,0,0,0.0,0,8.9,0.0,0.0,Batsman
V Kohli*,test,India,123,0,13,9230,254,46.85,16608,55.58,30,31,29.2,0,0.0,2.88,0.0,Batsman
A G Kripal Singh,test,India,14,0,5,422,100,28.13,0,0.0,1,2,253.0,10,58.4,2.31,151.8,Batsman
P Krishnamurthy,test,India,5,0,0,33,20,5.5,0,0.0,0,0,0.0,0,5.5,0.0,0.0,Batsman
Kuldeep Yadav*,test,India,17,0,2,225,40,11.84,891,25.25,0,0,482.2,76,22.42,3.53,38.07,Bowler
B Kumar,test,India,21,0,4,552,63,22.08,1225,45.06,0,3,558.0,63,26.1,2.95,53.14,Bowler
P Kumar,test,India,6,0,0,149,40,14.9,159,93.71,0,0,268.5,27,25.81,2.6,59.67,Bowler
A Kumble,test,India,132,0,32,2506,110,17.77,6455,38.82,1,5,6808.3,619,29.65,2.7,65.99,All-Rounder
B K Kunderan,test,India,18,0,4,981,192,32.7,0,0.0,2,3,4.0,0,0.0,3.25,0.0,Batsman
A Kuruvilla,test,India,10,0,1,66,35,6.6,164,40.24,0,0,294.2,25,35.68,3.03,70.6,Bowler
V V S Laxman,test,India,134,0,34,8781,281,45.97,17786,49.37,17,56,54.0,2,63.0,2.33,162.0,Batsman
S Madan Lal,test,India,39,0,16,1042,74,22.65,0,0.0,0,5,999.5,71,40.08,2.85,84.46,All-Rounder
A Malhotra,test,India,7,0,1,226,72,25.11,0,0.0,0,1,3.0,0,0.0,1.0,0.0,Batsman
Maninder Singh,test,India,35,0,12,99,15,3.81,0,0.0,0,0,1369.7,88,37.36,2.4,93.39,Bowler
S V Manjrekar,test,India,37,0,6,2043,218,37.15,0,0.0,4,9,2.8,0,0.0,5.29,0.0,Batsman
V L Manjrekar,test,India,55,0,10,3208,189,39.12,0,0.0,7,15,34.0,1,44.0,1.29,204.0,Batsman
A V Mankad,test,India,22,0,3,991,97,25.41,0,0.0,0,6,6.8,0,0.0,6.29,0.0,Batsman
M H Mankad,test,India,44,0,5,2109,231,31.48,0,0.0,5,6,2447.7,162,32.32,2.14,90.65,All-Rounder
V L Mehra,test,India,8,0,1,329,62,25.31,0,0.0,0,2,6.0,0,0.0,1.0,0.0,Batsman
V M Merchant,test,India,10,0,0,859,154,47.72,0,0.0,3,3,9.0,0,0.0,4.44,0.0,Batsman
A Mishra,test,India,22,0,2,648,84,21.6,1103,58.75,0,4,850.5,76,35.72,3.19,67.14,Bowler
R S Modi,test,India,10,0,1,736,112,46.0,0,0.0,1,6,5.0,0,0.0,2.8,0.0,Batsman
Mohammed Shami*,test,India,64,0,27,750,56,12.1,1005,74.63,0,2,1919.2,229,27.71,3.31,50.28,Bowler
Mohammed Siraj*,test,India,45,0,26,154,16,4.4,453,34.0,0,0,1180.8,139,30.17,3.55,50.97,Bowler
N R Mongia,test,India,44,0,8,1442,152,24.03,3742,38.54,1,6,0.0,0,24.03,0.0,0.0,Batsman
K S More,test,India,49,0,14,1285,73,25.7,0,0.0,0,7,2.0,0,0.0,6.0,0.0,Batsman
A Mukund,test,India,7,0,0,320,81,22.86,700,45.71,0,2,2.0,0,0.0,7.0,0.0,Batsman
S Mushtaq Ali,test,India,11,0,1,612,112,32.21,0,0.0,2,3,63.0,3,67.33,3.21,126.0,Batsman
R G Nadkarni,test,India,41,0,12,1414,122,25.71,0,0.0,1,7,1527.5,88,29.08,1.68,104.15,All-Rounder
K K Nair*,test,India,10,0,1,579,303,41.36,896,64.62,1,1,2.0,0,0.0,5.5,0.0,Batsman
Nawab of Pataudi Jr,test,India,46,0,3,2793,203,34.91,0,0.0,6,16,22.0,1,88.0,4.0,132.0,Batsman
C K Nayudu,test,India,7,0,0,350,81,25.0,0,0.0,0,2,143.0,9,42.89,2.7,95.33,Batsman
C S Nayudu,test,India,11,0,3,147,36,9.19,0,0.0,0,0,87.0,2,179.5,4.13,261.0,Batsman
A Nehra,test,India,17,0,11,77,19,5.5,256,30.08,0,0,574.5,44,42.41,3.25,78.34,Bowler
M Nissar,test,India,6,0,3,55,14,6.88,0,0.0,0,0,201.8,25,28.28,3.5,48.44,Bowler
P P Ojha,test,India,24,0,17,89,18,8.9,492,18.09,0,0,1272.2,113,30.27,2.69,67.55,Bowler
C S Pandit,test,India,5,0,1,171,39,24.43,331,51.66,0,0,0.0,0,24.43,0.0,0.0,Batsman
H H Pandya*,test,India,11,0,1,532,108,31.29,720,73.89,1,4,156.2,17,31.06,3.38,55.12,Batsman
R R Pant*,test,India,49,0,5,3476,159,42.91,4682,74.24,8,18,0.0,0,42.91,0.0,0.0,Batsman
A R Patel*,test,India,15,0,4,688,84,34.4,1297,53.05,0,4,443.3,57,19.67,2.53,46.67,Bowler
B P Patel,test,India,21,0,5,972,115,29.45,0,0.0,1,5,0.0,0,29.45,0.0,0.0,Batsman
J M Patel,test,India,7,0,1,25,12,2.78,0,0.0,0,0,287.5,29,21.97,2.22,59.48,Bowler
M M Patel,test,India,13,0,6,60,15,7.5,142,42.25,0,0,443.0,35,38.54,3.05,75.94,Bowler
P A Patel,test,India,25,0,8,934,71,31.13,1928,48.44,0,6,0.0,0,31.13,0.0,0.0,Batsman
I K Pathan,test,India,29,0,5,1105,102,31.57,2076,53.23,1,6,980.7,100,32.26,3.29,58.84,All-Rounder
S M Patil,test,India,29,0,4,1588,174,36.93,0,0.0,4,7,107.5,9,26.67,2.23,71.67,Batsman
D G Phadkar,test,India,31,0,7,1229,123,32.34,0,0.0,2,8,999.0,62,36.85,2.29,96.68,All-Rounder
M M Prabhakar,test,India,39,0,9,1600,120,32.65,0,0.0,1,9,1245.8,96,37.3,2.87,77.86,All-Rounder
B K V Prasad,test,India,33,0,20,203,30,7.52,703,28.88,0,0,1173.5,96,35.0,2.86,73.34,Bowler
M S K Prasad,test,India,6,0,1,106,19,11.78,370,28.65,0,0,0.0,0,11.78,0.0,0.0,Batsman
E A S Prasanna,test,India,49,0,20,735,37,11.48,0,0.0,0,0,2392.2,189,30.38,2.4,75.94,Bowler
M Prasidh Krishna*,test,India,6,0,5,10,5,2.0,65,15.38,0,0,160.0,22,34.36,4.73,43.64,Bowler
C A Pujara*,test,India,103,0,11,7195,206,43.61,16217,44.37,19,35,2.0,0,0.0,1.5,0.0,Batsman
P H Punjabi,test,India,5,0,0,164,33,16.4,0,0.0,0,0,0.0,0,16.4,0.0,0.0,Batsman
A M Rahane*,test,India,85,0,12,5077,188,38.46,10256,49.5,12,26,0.0,0,38.46,0.0,0.0,Batsman
K L Rahul*,test,India,67,0,5,4053,199,35.87,7811,51.89,11,20,0.0,0,35.87,0.0,0.0,Batsman
S K Raina,test,India,18,0,2,768,120,26.48,1445,53.15,1,7,173.5,13,46.38,3.48,80.08,Batsman
S L V Raju,test,India,28,0,10,240,31,10.0,0,0.0,0,0,1267.0,93,30.72,2.25,81.74,Bowler
W V Raman,test,India,11,0,1,448,96,24.89,1183,37.87,0,4,58.0,2,64.5,2.22,174.0,Batsman
G S Ramchand,test,India,33,0,5,1180,109,24.58,0,0.0,2,5,829.3,41,46.32,2.29,121.37,Batsman
S Ramesh,test,India,19,0,1,1367,143,37.97,2938,46.53,2,8,9.0,0,0.0,4.78,0.0,Batsman
V B Ranjane,test,India,7,0,3,40,16,6.67,0,0.0,0,0,210.8,19,34.16,3.08,66.58,Bowler
V S Rathore,test,India,6,0,0,131,44,13.1,383,34.2,0,0,0.0,0,13.1,0.0,0.0,Batsman
A Ratra,test,India,6,0,1,163,115,18.11,533,30.58,1,0,1.0,0,0.0,1.0,0.0,Batsman
N K Reddy*,test,India,10,0,1,396,114,26.4,691,57.31,1,0,86.0,8,45.75,4.26,64.5,Batsman
P Roy,test,India,43,0,4,2442,173,32.56,0,0.0,5,9,17.3,1,66.0,3.81,104.0,Batsman
W P Saha,test,India,40,0,10,1353,117,29.41,2973,45.51,3,6,0.0,0,29.41,0.0,0.0,Batsman
B S Sai Sudharsan*,test,India,6,0,0,302,87,27.45,780,38.72,0,2,0.0,0,27.45,0.0,0.0,Batsman
B S Sandhu,test,India,8,0,4,214,71,30.57,0,0.0,0,2,170.0,10,55.7,3.28,102.0,Batsman
D N Sardesai,test,India,30,0,4,2001,212,39.24,0,0.0,5,9,9.8,0,0.0,4.58,0.0,Batsman
C T Sarwate,test,India,9,0,1,208,37,13.0,0,0.0,0,0,109.7,3,124.67,3.41,219.33,Batsman
V Sehwag,test,India,103,0,6,8503,319,49.44,10349,82.16,23,31,621.8,40,47.35,3.05,93.28,Batsman
P Sen,test,India,14,0,4,165,25,11.79,0,0.0,0,0,0.0,0,11.79,0.0,0.0,Batsman
C Sharma,test,India,23,0,9,396,54,22.0,0,0.0,0,1,578.3,61,35.46,3.74,56.89,Bowler
G Sharma,test,India,5,0,1,11,10,3.67,0,0.0,0,0,217.8,10,41.8,1.92,130.7,Bowler
I Sharma,test,India,105,0,47,785,57,8.26,2570,30.54,0,1,3193.3,311,32.41,3.16,61.61,Bowler
P H Sharma,test,India,5,0,0,187,54,18.7,0,0.0,0,1,4.0,0,0.0,2.0,0.0,Batsman
R G Sharma*,test,India,67,0,10,4301,212,40.58,7538,57.06,12,18,63.8,2,112.0,3.51,191.5,Batsman
R J Shastri,test,India,80,0,14,3830,206,35.79,0,0.0,11,12,2625.2,151,40.97,2.36,104.31,All-Rounder
P P Shaw,test,India,5,0,1,339,134,42.38,394,86.04,1,2,0.0,0,42.38,0.0,0.0,Batsman
S G Shinde,test,India,7,0,5,85,14,14.17,0,0.0,0,0,252.5,12,59.75,2.84,126.25,Bowler
Shubman Gill*,test,India,40,0,7,2843,269,43.08,4623,61.5,10,8,1.2,0,0.0,0.86,0.0,Batsman
N S Sidhu,test,India,51,0,2,3202,201,42.13,0,0.0,9,15,1.0,0,0.0,9.0,0.0,Batsman
R P Singh,test,India,14,0,3,116,30,7.25,276,42.03,0,0,422.3,40,42.05,3.98,63.35,Bowler
V R Singh,test,India,5,0,2,47,29,11.75,42,111.9,0,0,111.5,8,53.38,3.83,83.63,Bowler
L Sivaramakrishnan,test,India,9,0,1,130,25,16.25,0,0.0,0,0,394.5,26,44.04,2.9,91.04,Bowler
E D Solkar,test,India,27,0,6,1068,102,25.43,0,0.0,1,6,377.5,18,59.44,2.83,125.83,Batsman
S Sreesanth,test,India,27,0,13,281,35,10.41,539,52.13,0,0,903.2,87,37.6,3.62,62.29,Bowler
K Srikkanth,test,India,43,0,3,2062,123,29.88,0,0.0,2,12,36.0,0,0.0,3.14,0.0,Batsman
J Srinath,test,India,67,0,21,1009,76,14.21,2038,49.51,0,4,2517.3,236,30.49,2.86,64.0,All-Rounder
V Subramanya,test,India,9,0,1,263,75,18.79,0,0.0,0,2,74.0,3,67.0,2.72,148.0,Batsman
R Surendranath,test,India,11,0,7,136,27,10.46,0,0.0,0,0,433.7,26,40.5,2.43,100.08,Bowler
R F Surti,test,India,26,0,4,1263,99,28.7,0,0.0,0,9,645.0,42,46.71,3.04,92.14,Batsman
N S Tamhane,test,India,21,0,5,225,54,10.23,0,0.0,0,1,0.0,0,10.23,0.0,0.0,Batsman
S R Tendulkar,test,India,200,0,33,15921,248,53.79,0,0.0,51,68,706.7,46,54.17,3.53,92.17,Batsman
S N Thakur*,test,India,13,0,1,377,67,18.85,630,59.84,0,4,268.5,33,31.03,3.81,48.82,Bowler
P R Umrigar,test,India,59,0,8,3631,223,42.22,0,0.0,12,14,787.5,35,42.09,1.87,135.0,Batsman
D B Vengsarkar,test,India,116,0,22,6868,166,42.13,0,0.0,17,35,7.8,0,0.0,4.6,0.0,Batsman
S Venkataraghavan,test,India,57,0,12,748,64,11.69,0,0.0,0,2,2479.5,156,36.12,2.27,95.37,Bowler
G H Vihari,test,India,16,0,3,839,111,33.56,1988,42.2,1,5,57.5,5,36.0,3.13,69.0,Batsman
M Vijay,test,India,61,0,1,3982,167,38.29,8601,46.3,12,15,64.0,1,198.0,3.09,384.0,Batsman
G R Viswanath,test,India,91,0,10,6080,222,41.93,0,0.0,14,35,11.7,1,46.0,3.94,70.0,Batsman
A L Wadekar,test,India,37,0,3,2113,143,31.07,0,0.0,1,14,10.2,0,0.0,5.41,0.0,Batsman
Washington Sundar*,test,India,17,0,8,885,101,42.14,1930,45.85,1,5,364.7,36,32.97,3.26,60.78,Batsman
S Wazir Ali,test,India,7,0,0,237,42,16.93,0,0.0,0,0,5.0,0,0.0,5.0,0.0,Batsman
J Yadav,test,India,6,0,1,248,104,31.0,575,43.13,1,1,137.5,16,29.06,3.38,51.56,Bowler
N S Yadav,test,India,35,0,12,403,43,14.39,0,0.0,0,0,1393.3,102,35.1,2.57,81.96,Bowler
U T Yadav*,test,India,57,0,27,460,31,11.22,883,52.1,0,0,1496.5,170,30.96,3.52,52.82,Bowler
Yashpal Sharma,test,India,37,0,11,1606,140,33.46,0,0.0,2,9,5.0,1,17.0,3.4,30.0,Batsman
Yuvraj Singh,test,India,40,0,6,1900,169,33.93,3277,57.98,3,11,155.2,9,60.78,3.53,103.44,Batsman
Aamer Jamal*,test,Pakistan,8,0,2,352,82,27.08,614,57.33,0,2,147.8,21,32.33,4.59,42.24,Bowler
Aamer Malik,test,Pakistan,14,0,3,565,117,35.31,1637,34.51,2,3,26.0,1,89.0,3.42,156.0,Batsman
Aamir Nazir,test,Pakistan,6,0,6,31,11,6.2,138,22.46,0,0,176.2,20,29.85,3.39,52.85,Bowler
Aamir Sohail,test,Pakistan,47,0,3,2823,205,35.29,5103,55.32,5,13,397.2,25,41.96,2.64,95.32,Batsman
Aaqib Javed,test,Pakistan,22,0,7,101,28,5.05,324,31.17,0,0,653.0,54,34.7,2.87,72.56,Bowler
Abdul Qadir,test,Pakistan,67,0,11,1029,61,15.59,0,0.0,0,3,2854.3,236,32.81,2.71,72.57,All-Rounder
Abdul Razzaq,test,Pakistan,46,0,9,1946,134,28.62,4739,41.06,3,7,1168.0,100,36.94,3.16,70.08,All-Rounder
Abdullah Shafique*,test,Pakistan,24,0,3,1610,201,37.44,3646,44.16,5,6,0.0,0,37.44,0.0,0.0,Batsman
Abdur Rehman,test,Pakistan,22,0,3,395,60,14.11,931,42.43,0,2,1148.7,99,29.39,2.53,69.62,Bowler
Abid Ali,test,Pakistan,16,0,2,1180,215,49.17,2445,48.26,4,3,0.0,0,49.17,0.0,0.0,Batsman
Abrar Ahmed*,test,Pakistan,10,0,7,68,17,8.5,120,56.67,0,0,438.5,46,34.35,3.6,57.2,Bowler
Adnan Akmal,test,Pakistan,21,0,5,591,64,24.63,1341,44.07,0,3,0.0,0,24.63,0.0,0.0,Batsman
Aftab Gul,test,Pakistan,6,0,0,182,33,22.75,0,0.0,0,0,1.0,0,0.0,4.0,0.0,Batsman
Ahmed Shehzad,test,Pakistan,13,0,1,982,176,40.92,1926,50.99,3,4,8.0,0,0.0,3.5,0.0,Batsman
Aizaz Cheema,test,Pakistan,7,0,5,1,1,0.0,23,4.35,0,0,200.0,20,31.9,3.19,60.0,Bowler
Akram Raza,test,Pakistan,9,0,2,153,32,15.3,370,41.35,0,0,254.3,13,56.31,2.88,117.38,Bowler
Ali Naqvi,test,Pakistan,5,0,1,242,115,30.25,677,35.75,1,0,2.0,0,0.0,5.5,0.0,Batsman
Alimuddin,test,Pakistan,25,0,2,1091,109,25.37,0,0.0,2,7,14.0,1,75.0,5.36,84.0,Batsman
Amir Elahi,test,Pakistan,5,0,1,65,47,10.83,0,0.0,0,0,66.7,7,35.43,3.72,57.14,Bowler
Arshad Khan,test,Pakistan,9,0,2,31,9,5.17,168,18.45,0,0,423.0,32,30.0,2.27,79.31,Bowler
Asad Shafiq,test,Pakistan,77,0,6,4660,137,38.2,9588,48.6,12,27,56.7,3,65.33,3.46,113.33,Batsman
Ashraf Ali,test,Pakistan,8,0,3,229,65,45.8,0,0.0,0,2,0.0,0,45.8,0.0,0.0,Batsman
Asif Iqbal,test,Pakistan,58,0,7,3575,175,38.86,0,0.0,11,12,644.0,53,28.34,2.33,72.91,All-Rounder
Asif Masood,test,Pakistan,16,0,10,93,30,10.33,0,0.0,0,0,506.3,38,41.26,3.1,79.95,Bowler
Asif Mujtaba,test,Pakistan,25,0,3,928,65,24.42,3248,28.57,0,8,111.0,4,75.75,2.73,166.5,Batsman
Asim Kamal,test,Pakistan,12,0,1,717,99,37.74,1518,47.23,0,8,0.0,0,37.74,0.0,0.0,Batsman
Ata-Ur-Rehman,test,Pakistan,13,0,6,76,19,8.44,193,39.38,0,0,328.8,31,34.55,3.26,63.65,Bowler
Azeem Hafeez,test,Pakistan,18,0,5,134,24,8.38,0,0.0,0,0,725.2,63,34.98,3.04,69.06,Bowler
Azhar Ali,test,Pakistan,97,0,11,7142,302,42.26,17033,41.93,19,35,144.5,8,77.63,4.3,108.38,Batsman
Azhar Mahmood,test,Pakistan,21,0,4,900,136,30.0,1772,50.79,3,1,502.5,39,35.95,2.79,77.31,Batsman
Babar Azam*,test,Pakistan,61,0,9,4366,196,42.39,8017,54.46,9,30,15.0,2,21.0,2.8,45.0,Batsman
Basit Ali,test,Pakistan,19,0,1,858,103,26.81,1803,47.59,1,5,1.0,0,0.0,6.0,0.0,Batsman
Bilal Asif,test,Pakistan,5,0,0,73,15,9.13,176,41.48,0,0,195.7,16,26.5,2.17,73.38,Bowler
A Dalpat,test,Pakistan,9,0,1,167,52,15.18,507,32.94,0,1,0.0,0,15.18,0.0,0.0,Batsman
A D'Souza,test,Pakistan,6,0,8,76,23,38.0,0,0.0,0,0,264.5,17,43.82,2.82,93.35,Bowler
Ehteshamuddin,test,Pakistan,5,0,1,2,2,1.0,21,9.52,0,0,156.7,16,23.44,2.39,58.75,Bowler
Faheem Ashraf*,test,Pakistan,17,0,1,687,91,26.42,1268,54.18,0,4,318.0,25,39.64,3.12,76.32,Batsman
Faisal Iqbal,test,Pakistan,26,0,2,1124,139,26.76,2545,44.17,1,8,1.0,0,0.0,7.0,0.0,Batsman
Fawad Alam,test,Pakistan,19,0,4,1011,168,38.88,2170,46.59,5,2,16.0,2,27.0,3.38,48.0,Batsman
Fazal Mahmood,test,Pakistan,34,0,6,620,60,14.09,0,0.0,0,1,1639.0,139,24.71,2.1,70.75,Bowler
Fazl-E-Akbar,test,Pakistan,5,0,4,52,25,13.0,130,40.0,0,0,147.0,11,46.45,3.48,80.18,Bowler
Hanif Mohammad,test,Pakistan,55,0,8,3915,337,43.99,0,0.0,12,15,34.3,1,95.0,2.77,206.0,Batsman
Haris Sohail,test,Pakistan,16,0,1,847,147,32.58,1936,43.75,2,3,105.0,13,22.62,2.8,48.46,Batsman
Haroon Rashid,test,Pakistan,23,0,1,1217,153,34.77,0,0.0,3,5,1.3,0,0.0,2.25,0.0,Batsman
Hasan Ali*,test,Pakistan,25,0,8,382,30,11.94,530,72.08,0,0,725.8,80,27.66,3.05,54.44,Bowler
Hasan Raza,test,Pakistan,7,0,1,235,68,26.11,608,38.65,0,2,1.0,0,0.0,1.0,0.0,Batsman
Haseeb Ahsan,test,Pakistan,12,0,7,61,14,6.78,0,0.0,0,0,472.5,27,49.26,2.81,105.0,Bowler
Ijaz Ahmed,test,Pakistan,60,0,4,3315,211,37.67,0,0.0,12,12,30.0,2,38.5,2.57,90.0,Batsman
Ijaz Butt,test,Pakistan,8,0,2,279,58,19.93,0,0.0,0,1,0.0,0,19.93,0.0,0.0,Batsman
Ijaz Faqih,test,Pakistan,5,0,1,183,105,26.14,474,38.61,1,0,89.0,4,74.75,3.36,133.5,Batsman
Imam-ul-Haq*,test,Pakistan,26,0,4,1687,157,36.67,3608,46.76,3,10,2.0,0,0.0,4.5,0.0,Batsman
Imran Butt,test,Pakistan,6,0,0,178,91,17.8,453,39.29,0,1,0.0,0,17.8,0.0,0.0,Batsman
Imran Farhat,test,Pakistan,40,0,2,2400,128,32.0,4970,48.29,3,14,71.2,3,94.67,3.99,142.33,Batsman
Imran Khan,test,Pakistan,10,0,3,16,6,2.29,50,32.0,0,0,272.7,29,31.62,3.36,56.41,Bowler
Imran Nazir,test,Pakistan,8,0,0,427,131,32.85,730,58.49,2,1,0.0,0,32.85,0.0,0.0,Batsman
Imtiaz Ahmed,test,Pakistan,41,0,1,2079,209,29.28,0,0.0,3,11,1.0,0,0.0,0.0,0.0,Batsman
Intikhab Alam,test,Pakistan,47,0,10,1493,138,22.28,0,0.0,1,8,1745.7,125,35.95,2.57,83.79,All-Rounder
Inzamam-ul-Haq,test,Pakistan,119,0,22,8829,329,50.16,16338,54.04,25,46,1.5,0,0.0,5.33,0.0,Batsman
M Iqbal Qasim,test,Pakistan,50,0,15,549,56,13.07,0,0.0,0,1,2169.8,171,28.11,2.22,76.13,Bowler
Jalaluddin,test,Pakistan,6,0,2,3,2,3.0,0,0.0,0,0,199.5,11,48.82,2.69,108.82,Bowler
Javed Burki,test,Pakistan,25,0,4,1341,140,30.48,0,0.0,3,4,7.0,0,0.0,3.29,0.0,Batsman
Javed Miandad,test,Pakistan,124,0,21,8832,280,52.57,0,0.0,23,43,245.0,17,40.12,2.78,86.47,Batsman
Junaid Khan,test,Pakistan,22,0,11,122,17,7.18,306,39.87,0,0,767.5,71,31.73,2.94,64.86,Bowler
Kamran Akmal,test,Pakistan,53,0,6,2648,158,30.79,4195,63.12,6,12,0.0,0,30.79,0.0,0.0,Batsman
Kamran Ghulam*,test,Pakistan,6,0,0,312,118,28.36,552,56.52,1,1,3.0,0,0.0,5.33,0.0,Batsman
D Kaneria,test,Pakistan,61,0,33,360,29,7.06,743,48.45,0,0,2949.5,261,34.8,3.08,67.8,Bowler
A H Kardar,test,Pakistan,23,0,3,847,93,24.91,0,0.0,0,5,452.0,21,45.43,2.11,129.14,Batsman
Khan Mohammad,test,Pakistan,13,0,7,100,26,10.0,0,0.0,0,0,526.2,54,23.93,2.46,58.46,Bowler
Khurram Manzoor,test,Pakistan,16,0,1,817,146,28.17,1827,44.72,1,7,0.0,0,28.17,0.0,0.0,Batsman
Khurram Shahzad*,test,Pakistan,6,0,2,83,18,9.22,224,37.05,0,0,151.0,20,30.0,3.97,45.3,Bowler
Liaqat Ali,test,Pakistan,5,0,3,28,12,7.0,0,0.0,0,0,134.7,6,59.83,2.67,134.67,Bowler
Mahmood Hussain,test,Pakistan,27,0,6,336,35,10.18,0,0.0,0,0,985.0,68,38.65,2.67,86.91,Bowler
Majid Khan,test,Pakistan,63,0,5,3931,167,38.92,0,0.0,8,19,597.3,27,53.93,2.44,132.74,Batsman
Mansoor Akhtar,test,Pakistan,19,0,3,655,111,25.19,1558,42.04,1,3,0.0,0,25.19,0.0,0.0,Batsman
Manzoor Elahi,test,Pakistan,6,0,2,123,52,15.38,0,0.0,0,1,74.0,7,27.71,2.62,63.43,Bowler
Maqsood Ahmed,test,Pakistan,16,0,1,507,99,19.5,0,0.0,0,2,77.0,3,63.67,2.48,154.0,Batsman
W Mathias,test,Pakistan,21,0,3,783,77,23.73,0,0.0,0,3,4.0,0,0.0,5.0,0.0,Batsman
